ORDERNUMBER,QUANTITYORDERED,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,COUNTRY,DEALSIZE
10305,42,3,4618.32,10/13/2004 0:00,Shipped,USA,Medium
10314,28,12,3403.12,10/22/2004 0:00,Shipped,Denmark,Medium
10325,38,4,5190.42,11/5/2004 0:00,Shipped,Norway,Medium
10336,23,8,3141.57,11/20/2004 0:00,Shipped,France,Medium
10350,31,8,2213.4,12/2/2004 0:00,Shipped,Spain,Small
10359,46,2,4896.7,12/15/2004 0:00,Shipped,France,Medium
10371,48,10,2714.4,1/23/2005 0:00,Shipped,USA,Small
10383,29,13,3087.05,2/22/2005 0:00,Shipped,Spain,Medium
10395,46,4,5692.96,3/17/2005 0:00,Shipped,France,Medium
10412,26,3,3460.86,5/3/2005 0:00,Shipped,Spain,Medium
10425,18,2,1895.94,5/31/2005 0:00,In Process,France,Small
10104,32,2,1705.92,1/31/2003 0:00,Shipped,Spain,Small
10117,21,11,1033.41,4/16/2003 0:00,Shipped,Singapore,Small
10127,46,4,3179.52,6/3/2003 0:00,Shipped,USA,Medium
10142,42,14,2091.18,8/8/2003 0:00,Shipped,USA,Small
10153,31,13,1779.71,9/28/2003 0:00,Shipped,Spain,Small
10165,38,5,2537.64,10/22/2003 0:00,Shipped,Singapore,Small
10176,38,4,2448.72,11/6/2003 0:00,Shipped,Italy,Small
10185,20,15,972.4,11/14/2003 0:00,Shipped,USA,Small
10196,46,7,2856.14,11/26/2003 0:00,Shipped,USA,Small
10208,30,15,1968.3,1/2/2004 0:00,Shipped,France,Small
10220,30,4,2056.2,2/12/2004 0:00,Shipped,Ireland,Small
10230,43,2,2242.02,3/15/2004 0:00,Shipped,Germany,Small
10247,49,4,3128.65,5/5/2004 0:00,Shipped,Finland,Medium
10272,43,4,2443.26,7/20/2004 0:00,Shipped,USA,Small
10282,37,7,2470.86,8/20/2004 0:00,Shipped,USA,Small
10292,35,1,1927.45,9/8/2004 0:00,Shipped,USA,Small
10306,34,15,2051.56,10/14/2004 0:00,Shipped,UK,Small
10314,38,7,2337.38,10/22/2004 0:00,Shipped,Denmark,Small
10325,44,7,5932.96,11/5/2004 0:00,Shipped,Norway,Medium
10337,21,6,2296.77,11/21/2004 0:00,Shipped,USA,Small
10350,44,17,6490.88,12/2/2004 0:00,Shipped,Spain,Medium
10359,25,4,1623.25,12/15/2004 0:00,Shipped,France,Small
10372,24,9,1405.92,1/26/2005 0:00,Shipped,Japan,Small
10383,38,10,2282.28,2/22/2005 0:00,Shipped,Spain,Small
10395,45,3,8977.05,3/17/2005 0:00,Shipped,France,Large
10413,51,4,3256.35,5/5/2005 0:00,Shipped,USA,Medium
10108,34,14,2821.66,3/3/2003 0:00,Shipped,Philippines,Small
10121,44,1,3293.4,5/7/2003 0:00,Shipped,France,Medium
10135,44,15,4224,7/2/2003 0:00,Shipped,USA,Medium
10145,38,2,3091.68,8/25/2003 0:00,Shipped,USA,Medium
10159,31,10,2219.6,10/10/2003 0:00,Shipped,USA,Small
10169,48,10,3866.4,11/4/2003 0:00,Shipped,Australia,Medium
10180,21,5,1964.76,11/11/2003 0:00,Shipped,France,Small
10190,40,2,2668.8,11/19/2003 0:00,Shipped,Spain,Small
10211,40,10,3222,1/15/2004 0:00,Shipped,France,Medium
10224,50,3,3864.5,2/21/2004 0:00,Shipped,France,Medium
10237,20,3,1366.8,4/5/2004 0:00,Shipped,USA,Small
10252,48,7,3475.68,5/26/2004 0:00,Shipped,France,Medium
10264,47,5,4206.5,6/30/2004 0:00,Shipped,USA,Medium
10276,21,11,1486.38,8/2/2004 0:00,Shipped,USA,Small
10285,39,2,3077.88,8/27/2004 0:00,Shipped,USA,Medium
10299,44,5,3544.2,9/30/2004 0:00,Shipped,Finland,Medium
10309,28,1,2483.04,10/15/2004 0:00,Shipped,Norway,Small
10319,45,6,3478.05,11/3/2004 0:00,Shipped,USA,Medium
10331,20,5,3657.8,11/17/2004 0:00,Shipped,USA,Medium
10341,38,3,4682.36,11/24/2004 0:00,Shipped,Austria,Medium
10356,26,4,3937.7,12/9/2004 0:00,Shipped,France,Medium
10365,44,2,4984.32,1/7/2005 0:00,Shipped,USA,Medium
10375,49,8,5406.66,2/3/2005 0:00,Shipped,France,Medium
10390,22,13,3491.18,3/4/2005 0:00,Shipped,USA,Medium
10403,31,3,2118.54,4/8/2005 0:00,Shipped,UK,Small
10105,41,5,2897.47,2/11/2003 0:00,Shipped,Denmark,Small
10119,25,14,1916.75,4/28/2003 0:00,Shipped,Austria,Small
10129,31,5,1860,6/12/2003 0:00,Shipped,UK,Small
10142,41,2,2624,8/8/2003 0:00,Shipped,USA,Small
10153,43,1,2780.81,9/28/2003 0:00,Shipped,Spain,Small
10167,43,12,3239.62,10/23/2003 0:00,Cancelled,Sweden,Medium
10177,24,3,1824,11/7/2003 0:00,Shipped,Spain,Small
10185,21,3,1134,11/14/2003 0:00,Shipped,USA,Small
10197,23,9,1487.41,11/26/2003 0:00,Shipped,Spain,Small
10208,38,3,2837.46,1/2/2004 0:00,Shipped,France,Small
10222,31,15,1942.77,2/19/2004 0:00,Shipped,USA,Small
10233,36,3,2544.12,3/29/2004 0:00,Shipped,USA,Small
10248,36,6,2568.24,5/7/2004 0:00,Cancelled,USA,Small
10261,34,4,2108,6/17/2004 0:00,Shipped,Canada,Small
10273,21,7,1372.14,7/21/2004 0:00,Shipped,Belgium,Small
10283,45,9,3540.15,8/20/2004 0:00,Shipped,Canada,Medium
10295,26,4,1958.84,9/10/2004 0:00,Shipped,USA,Small
10306,50,3,2700,10/14/2004 0:00,Shipped,UK,Small
10315,41,2,2542,10/29/2004 0:00,Shipped,France,Small
10326,39,1,2340,11/9/2004 0:00,Shipped,Sweden,Small
10339,22,5,2816.44,11/23/2004 0:00,Shipped,Japan,Small
10350,46,11,3526.82,12/2/2004 0:00,Shipped,Spain,Medium
10373,44,14,4627.92,1/31/2005 0:00,Shipped,Finland,Medium
10385,25,1,1933.5,2/28/2005 0:00,Shipped,USA,Small
10396,39,1,2600.13,3/23/2005 0:00,Shipped,USA,Small
10414,37,6,2639.58,5/6/2005 0:00,On Hold,USA,Small
10106,31,7,3312.97,2/17/2003 0:00,Shipped,Italy,Medium
10120,47,13,3863.87,4/29/2003 0:00,Shipped,Australia,Medium
10133,24,8,1863.36,6/27/2003 0:00,Shipped,Spain,Small
10143,36,2,3945.96,8/10/2003 0:00,Shipped,USA,Medium
10156,48,2,4954.08,10/8/2003 0:00,Shipped,Spain,Medium
10168,28,14,2762.2,10/28/2003 0:00,Shipped,USA,Small
10199,48,2,3989.76,12/1/2003 0:00,Shipped,USA,Medium
10210,21,12,1649.55,1/12/2004 0:00,Shipped,Japan,Small
10223,25,14,2534.75,2/20/2004 0:00,Shipped,Australia,Small
10235,25,8,2580.25,4/2/2004 0:00,Shipped,Canada,Small
10250,31,9,2831.54,5/11/2004 0:00,Shipped,USA,Small
10262,40,4,3361.2,6/24/2004 0:00,Cancelled,Spain,Medium
10275,32,14,2864.32,7/23/2004 0:00,Shipped,France,Small
10284,24,6,1994.88,8/21/2004 0:00,Shipped,Norway,Small
10296,42,2,4296.6,9/15/2004 0:00,Shipped,Germany,Medium
10308,21,12,2224.95,10/15/2004 0:00,Shipped,USA,Small
10316,34,4,2795.14,11/1/2004 0:00,Shipped,UK,Small
10328,27,8,2762.1,11/12/2004 0:00,Shipped,Italy,Small
10340,30,5,2658,11/24/2004 0:00,Shipped,Spain,Small
10353,39,9,5043.87,12/4/2004 0:00,Shipped,USA,Medium
10361,20,4,1210.8,12/17/2004 0:00,Shipped,Australia,Small
10375,37,6,3029.19,2/3/2005 0:00,Shipped,France,Medium
10388,46,2,10066.6,3/3/2005 0:00,Shipped,USA,Large
10398,47,6,4121.43,3/30/2005 0:00,Shipped,France,Medium
10401,11,8,1135.31,4/3/2005 0:00,On Hold,USA,Small
10416,23,9,2100.82,5/10/2005 0:00,Shipped,Italy,Small
10105,29,12,2034.35,2/11/2003 0:00,Shipped,Denmark,Small
10117,38,6,3027.84,4/16/2003 0:00,Shipped,Singapore,Medium
10128,32,3,3104,6/6/2003 0:00,Shipped,Spain,Medium
10142,43,9,3612.43,8/8/2003 0:00,Shipped,USA,Medium
10153,31,8,2711.88,9/28/2003 0:00,Shipped,Spain,Small
10166,29,3,3013.97,10/21/2003 0:00,Shipped,USA,Medium
10177,31,10,2738.54,11/7/2003 0:00,Shipped,Spain,Small
10185,30,10,2832,11/14/2003 0:00,Shipped,USA,Small
10196,50,2,4720,11/26/2003 0:00,Shipped,USA,Medium
10208,40,10,3222,1/2/2004 0:00,Shipped,France,Medium
10221,23,4,2231,2/18/2004 0:00,Shipped,Belgium,Small
10232,26,7,2296.84,3/20/2004 0:00,Shipped,UK,Small
10248,40,13,4157.2,5/7/2004 0:00,Cancelled,USA,Medium
10273,21,14,2146.2,7/21/2004 0:00,Shipped,Belgium,Small
10282,43,2,3724.23,8/20/2004 0:00,Shipped,USA,Medium
10293,29,5,2084.81,9/9/2004 0:00,Shipped,Italy,Small
10306,38,10,3488.78,10/14/2004 0:00,Shipped,UK,Medium
10314,23,2,1753.06,10/22/2004 0:00,Shipped,Denmark,Small
10327,20,7,3469.2,11/10/2004 0:00,Resolved,Denmark,Medium
10337,36,9,2530.8,11/21/2004 0:00,Shipped,USA,Small
10350,28,4,2924.32,12/2/2004 0:00,Shipped,Spain,Small
10372,44,2,4496.8,1/26/2005 0:00,Shipped,Japan,Medium
10384,49,1,6397.44,2/23/2005 0:00,Shipped,USA,Medium
10397,32,5,2577.6,3/28/2005 0:00,Shipped,France,Small
10414,34,13,3533.62,5/6/2005 0:00,On Hold,USA,Medium
10106,30,16,3177.3,2/17/2003 0:00,Shipped,Italy,Medium
10119,29,7,2730.06,4/28/2003 0:00,Shipped,Austria,Small
10131,22,8,1891.78,6/16/2003 0:00,Shipped,USA,Small
10143,26,11,2612.48,8/10/2003 0:00,Shipped,USA,Small
10155,32,9,2925.76,10/6/2003 0:00,Shipped,Finland,Small
10167,29,5,2940.02,10/23/2003 0:00,Cancelled,Sweden,Small
10178,34,8,3293.24,11/8/2003 0:00,Shipped,France,Medium
10186,24,5,2389.68,11/14/2003 0:00,Shipped,UK,Small
10197,24,2,2172.48,11/26/2003 0:00,Shipped,Spain,Small
10209,33,4,2927.43,1/9/2004 0:00,Shipped,USA,Small
10222,26,8,2659.54,2/19/2004 0:00,Shipped,USA,Small
10249,40,4,3838,5/8/2004 0:00,Shipped,USA,Medium
10262,44,13,4142.16,6/24/2004 0:00,Cancelled,Spain,Medium
10274,24,5,2172.48,7/21/2004 0:00,Shipped,USA,Small
10283,20,2,1882.8,8/20/2004 0:00,Shipped,Canada,Small
10296,34,11,3477.86,9/15/2004 0:00,Shipped,Germany,Medium
10307,34,5,3323.84,10/14/2004 0:00,Shipped,USA,Medium
10316,45,13,4195.8,11/1/2004 0:00,Shipped,UK,Medium
10328,41,9,4156.58,11/12/2004 0:00,Shipped,Italy,Medium
10339,55,15,3918.75,11/23/2004 0:00,Shipped,Japan,Medium
10352,23,3,2352.67,12/3/2004 0:00,Shipped,USA,Small
10361,24,14,1089.36,12/17/2004 0:00,Shipped,Australia,Small
10373,32,15,2701.12,1/31/2005 0:00,Shipped,Finland,Small
10386,29,13,2487.04,3/1/2005 0:00,Resolved,Spain,Small
10398,36,7,3910.32,3/30/2005 0:00,Shipped,France,Medium
10400,46,5,4038.8,4/1/2005 0:00,Shipped,USA,Medium
10415,32,4,3070.4,5/9/2005 0:00,Disputed,Australia,Medium
10106,34,9,3763.46,2/17/2003 0:00,Shipped,Italy,Medium
10120,24,15,2584.8,4/29/2003 0:00,Shipped,Australia,Small
10131,40,1,4427.6,6/16/2003 0:00,Shipped,USA,Medium
10143,26,4,2152.02,8/10/2003 0:00,Shipped,USA,Small
10155,20,2,2353.4,10/6/2003 0:00,Shipped,Finland,Small
10168,31,16,3431.39,10/28/2003 0:00,Shipped,USA,Medium
10178,22,1,1930.5,11/8/2003 0:00,Shipped,France,Small
10198,42,1,4774.56,11/27/2003 0:00,Shipped,Philippines,Medium
10210,26,14,2592.72,1/12/2004 0:00,Shipped,Japan,Small
10222,37,1,3246.75,2/19/2004 0:00,Shipped,USA,Medium
10235,38,10,3372.5,4/2/2004 0:00,Shipped,Canada,Medium
10250,35,11,3909.15,5/11/2004 0:00,Shipped,USA,Medium
10262,33,6,2994.75,6/24/2004 0:00,Cancelled,Spain,Small
10275,39,16,4472.52,7/23/2004 0:00,Shipped,France,Medium
10284,45,8,4576.95,8/21/2004 0:00,Shipped,Norway,Medium
10296,24,4,2441.04,9/15/2004 0:00,Shipped,Germany,Small
10308,35,14,3106.25,10/15/2004 0:00,Shipped,USA,Medium
10316,23,6,2706.41,11/1/2004 0:00,Shipped,UK,Small
10328,37,10,4021.53,11/12/2004 0:00,Shipped,Italy,Medium
10340,55,7,4826.25,11/24/2004 0:00,Shipped,Spain,Medium
10352,49,2,4935.28,12/3/2004 0:00,Shipped,USA,Medium
10361,26,9,2754.7,12/17/2004 0:00,Shipped,Australia,Small
10375,33,1,3856.71,2/3/2005 0:00,Shipped,France,Medium
10386,37,14,3102.08,3/1/2005 0:00,Resolved,Spain,Medium
10398,22,8,1908.72,3/30/2005 0:00,Shipped,France,Small
10401,85,10,7543.75,4/3/2005 0:00,On Hold,USA,Large
10416,22,11,2457.18,5/10/2005 0:00,Shipped,Italy,Small
10105,31,3,2038.87,2/11/2003 0:00,Shipped,Denmark,Small
10119,38,12,2499.26,4/28/2003 0:00,Shipped,Austria,Small
10129,45,3,3838.05,6/12/2003 0:00,Shipped,UK,Medium
10143,31,16,2643.99,8/10/2003 0:00,Shipped,USA,Small
10154,36,1,2315.88,10/2/2003 0:00,Shipped,USA,Small
10167,46,10,3225.06,10/23/2003 0:00,Cancelled,Sweden,Medium
10177,32,1,2451.84,11/7/2003 0:00,Shipped,Spain,Small
10185,39,1,2254.98,11/14/2003 0:00,Shipped,USA,Small
10197,50,7,3939.5,11/26/2003 0:00,Shipped,Spain,Medium
10208,46,1,3424.7,1/2/2004 0:00,Shipped,France,Medium
10222,36,13,2914.2,2/19/2004 0:00,Shipped,USA,Small
10233,29,1,2389.6,3/29/2004 0:00,Shipped,USA,Small
10248,32,4,2428.48,5/7/2004 0:00,Cancelled,USA,Small
10261,44,2,3021.48,6/17/2004 0:00,Shipped,Canada,Medium
10273,42,5,2610.72,7/21/2004 0:00,Shipped,Belgium,Small
10283,47,7,3091.19,8/20/2004 0:00,Shipped,Canada,Medium
10295,44,2,2576.2,9/10/2004 0:00,Shipped,USA,Small
10306,43,1,3232.31,10/14/2004 0:00,Shipped,UK,Medium
10316,48,18,3573.6,11/1/2004 0:00,Shipped,UK,Medium
10327,21,1,2022.51,11/10/2004 0:00,Resolved,Denmark,Small
10339,50,9,3717.5,11/23/2004 0:00,Shipped,Japan,Medium
10350,29,12,2185.15,12/2/2004 0:00,Shipped,Spain,Small
10373,41,16,2883.53,1/31/2005 0:00,Shipped,Finland,Small
10386,37,10,5017.57,3/1/2005 0:00,Resolved,Spain,Medium
10397,22,4,1463,3/28/2005 0:00,Shipped,France,Small
10414,31,4,2352.59,5/6/2005 0:00,On Hold,USA,Small
10103,42,6,4460.82,1/29/2003 0:00,Shipped,Norway,Medium
10114,42,10,4758.18,4/1/2003 0:00,Shipped,France,Medium
10126,45,6,4597.2,5/28/2003 0:00,Shipped,Spain,Medium
10140,36,6,4114.8,7/24/2003 0:00,Shipped,USA,Medium
10150,20,3,2104,9/19/2003 0:00,Shipped,Singapore,Small
10164,39,4,3195.27,10/21/2003 0:00,Resolved,Austria,Medium
10175,42,11,3611.16,11/6/2003 0:00,Shipped,UK,Medium
10183,23,3,2000.77,11/13/2003 0:00,Shipped,USA,Small
10194,26,6,2314.26,11/25/2003 0:00,Shipped,France,Small
10206,33,1,3871.89,12/5/2003 0:00,Shipped,Canada,Medium
10217,31,6,2728,2/4/2004 0:00,Shipped,Singapore,Small
10229,50,11,5614,3/11/2004 0:00,Shipped,USA,Medium
10245,44,4,4628.8,5/4/2004 0:00,Shipped,USA,Medium
10258,45,1,3641.4,6/15/2004 0:00,Shipped,Japan,Medium
10270,46,4,4048,7/19/2004 0:00,Shipped,Australia,Medium
10281,27,11,2321.46,8/19/2004 0:00,Shipped,USA,Small
10291,28,6,3256.96,9/8/2004 0:00,Shipped,Sweden,Medium
10304,40,1,4208,10/11/2004 0:00,Shipped,France,Medium
10313,30,9,2973.9,10/22/2004 0:00,Shipped,Canada,Small
10324,34,5,4248.3,11/5/2004 0:00,Shipped,USA,Medium
10336,46,2,9558.8,11/20/2004 0:00,Shipped,France,Large
10348,32,7,2650.56,11/1/2004 0:00,Shipped,Spain,Small
10358,27,3,3761.37,12/10/2004 0:00,Shipped,Spain,Medium
10371,34,3,4301.34,1/23/2005 0:00,Shipped,USA,Medium
10382,34,9,1864.56,2/17/2005 0:00,Shipped,USA,Small
10411,34,4,3576.8,5/1/2005 0:00,Shipped,Canada,Medium
10424,46,1,3722.32,5/31/2005 0:00,In Process,Spain,Medium
10106,32,1,3986.56,2/17/2003 0:00,Shipped,Italy,Medium
10120,24,7,3417.12,4/29/2003 0:00,Shipped,Australia,Medium
10133,27,2,2691.09,6/27/2003 0:00,Shipped,Spain,Small
10145,20,13,2752.6,8/25/2003 0:00,Shipped,USA,Small
10168,36,8,4527.72,10/28/2003 0:00,Shipped,USA,Medium
10188,29,8,3957.05,11/18/2003 0:00,Shipped,Norway,Medium
10210,25,6,2818,1/12/2004 0:00,Shipped,Japan,Small
10223,29,8,3199.86,2/20/2004 0:00,Shipped,Australia,Medium
10235,25,2,2402.75,4/2/2004 0:00,Shipped,Canada,Small
10250,44,3,6055.72,5/11/2004 0:00,Shipped,USA,Medium
10263,47,9,5465.16,6/28/2004 0:00,Shipped,USA,Medium
10275,48,8,6378.72,7/23/2004 0:00,Shipped,France,Medium
10285,45,13,5392.8,8/27/2004 0:00,Shipped,USA,Medium
10297,35,3,3986.5,9/16/2004 0:00,Shipped,Ireland,Medium
10308,31,6,4009.23,10/15/2004 0:00,Shipped,USA,Medium
10318,50,8,7119,11/2/2004 0:00,Shipped,USA,Large
10328,33,11,4072.2,11/12/2004 0:00,Shipped,Italy,Medium
10340,29,6,4094.51,11/24/2004 0:00,Shipped,Spain,Medium
10353,48,4,3302.4,12/4/2004 0:00,Shipped,USA,Medium
10361,44,5,3186.48,12/17/2004 0:00,Shipped,Australia,Medium
10375,25,10,1668.25,2/3/2005 0:00,Shipped,France,Small
10388,50,3,7154.5,3/3/2005 0:00,Shipped,USA,Large
10398,23,9,2810.83,3/30/2005 0:00,Shipped,France,Small
10401,21,2,2018.31,4/3/2005 0:00,On Hold,USA,Small
10416,41,3,5642.83,5/10/2005 0:00,Shipped,Italy,Medium
10106,44,8,3273.6,2/17/2003 0:00,Shipped,Italy,Medium
10120,43,14,3268,4/29/2003 0:00,Shipped,Australia,Medium
10143,28,3,2688,8/10/2003 0:00,Shipped,USA,Small
10155,43,1,3715.2,10/6/2003 0:00,Shipped,Finland,Medium
10168,48,15,4608,10/28/2003 0:00,Shipped,USA,Medium
10199,38,3,3131.2,12/1/2003 0:00,Shipped,USA,Medium
10210,31,13,2678.4,1/12/2004 0:00,Shipped,Japan,Small
10223,26,15,1747.2,2/20/2004 0:00,Shipped,Australia,Small
10235,32,9,2944,4/2/2004 0:00,Shipped,Canada,Small
10250,44,10,2956.8,5/11/2004 0:00,Shipped,USA,Small
10262,27,5,2052,6/24/2004 0:00,Cancelled,Spain,Small
10275,43,15,3164.8,7/23/2004 0:00,Shipped,France,Medium
10284,25,7,1740,8/21/2004 0:00,Shipped,Norway,Small
10296,22,3,1777.6,9/15/2004 0:00,Shipped,Germany,Small
10308,21,13,1831.2,10/15/2004 0:00,Shipped,USA,Small
10316,48,5,3609.6,11/1/2004 0:00,Shipped,UK,Medium
10328,33,13,2112,11/12/2004 0:00,Shipped,Italy,Small
10341,34,5,3644.12,11/24/2004 0:00,Shipped,Austria,Medium
10353,43,6,3523.85,12/4/2004 0:00,Shipped,USA,Medium
10361,44,10,5001.92,12/17/2004 0:00,Shipped,Australia,Medium
10375,44,11,5208.72,2/3/2005 0:00,Shipped,France,Medium
10386,32,17,3018.88,3/1/2005 0:00,Resolved,Spain,Medium
10398,29,10,1902.4,3/30/2005 0:00,Shipped,France,Small
10401,77,9,7084,4/3/2005 0:00,On Hold,USA,Large
10416,39,10,2620.8,5/10/2005 0:00,Shipped,Italy,Small
10105,39,6,3164.46,2/11/2003 0:00,Shipped,Denmark,Medium
10118,36,1,4219.2,4/21/2003 0:00,Shipped,Spain,Medium
10129,42,6,3828.3,6/12/2003 0:00,Shipped,UK,Medium
10142,21,3,2334.99,8/8/2003 0:00,Shipped,USA,Small
10153,50,2,4407.5,9/28/2003 0:00,Shipped,Spain,Medium
10167,24,13,2812.8,10/23/2003 0:00,Cancelled,Sweden,Small
10177,44,4,4055.04,11/7/2003 0:00,Shipped,Spain,Medium
10185,37,4,3891.66,11/14/2003 0:00,Shipped,USA,Medium
10197,27,10,2488.32,11/26/2003 0:00,Shipped,Spain,Small
10208,37,4,4447.4,1/2/2004 0:00,Shipped,France,Medium
10222,38,16,4187.22,2/19/2004 0:00,Shipped,USA,Medium
10232,48,1,4615.68,3/20/2004 0:00,Shipped,UK,Medium
10248,30,7,3245.4,5/7/2004 0:00,Cancelled,USA,Medium
10261,25,5,2203.75,6/17/2004 0:00,Shipped,Canada,Small
10273,40,8,3446,7/21/2004 0:00,Shipped,Belgium,Medium
10283,22,10,1939.3,8/20/2004 0:00,Shipped,Canada,Small
10295,34,5,3473.78,9/10/2004 0:00,Shipped,USA,Medium
10306,32,4,2884.8,10/14/2004 0:00,Shipped,UK,Small
10315,31,3,2670.65,10/29/2004 0:00,Shipped,France,Small
10327,43,2,3440,11/10/2004 0:00,Resolved,Denmark,Medium
10337,31,1,2770.78,11/21/2004 0:00,Shipped,USA,Small
10350,31,13,2397.54,12/2/2004 0:00,Shipped,Spain,Small
10373,34,2,3275.56,1/31/2005 0:00,Shipped,Finland,Medium
10386,45,2,4143.6,3/1/2005 0:00,Resolved,Spain,Medium
10397,48,3,5192.64,3/28/2005 0:00,Shipped,France,Medium
10414,28,7,3029.04,5/6/2005 0:00,On Hold,USA,Medium
10105,22,7,2556.18,2/11/2003 0:00,Shipped,Denmark,Small
10117,45,1,3753.9,4/16/2003 0:00,Shipped,Singapore,Medium
10129,30,7,2562.3,6/12/2003 0:00,Shipped,UK,Small
10142,38,4,3245.58,8/8/2003 0:00,Shipped,USA,Medium
10153,20,3,2204.6,9/28/2003 0:00,Shipped,Spain,Small
10167,28,14,3003,10/23/2003 0:00,Cancelled,Sweden,Medium
10177,24,5,2526.48,11/7/2003 0:00,Shipped,Spain,Small
10185,22,5,1747.9,11/14/2003 0:00,Shipped,USA,Small
10197,35,11,3267.25,11/26/2003 0:00,Shipped,Spain,Medium
10208,33,5,2818.53,1/2/2004 0:00,Shipped,France,Small
10222,31,17,2955.54,2/19/2004 0:00,Shipped,USA,Small
10232,35,2,2885.05,3/20/2004 0:00,Shipped,UK,Small
10248,35,8,3162.95,5/7/2004 0:00,Cancelled,USA,Medium
10261,50,6,4071.5,6/17/2004 0:00,Shipped,Canada,Medium
10273,26,9,2969.46,7/21/2004 0:00,Shipped,Belgium,Small
10283,38,11,3396.44,8/20/2004 0:00,Shipped,Canada,Medium
10294,45,1,4692.6,9/10/2004 0:00,Shipped,USA,Medium
10306,30,5,3515.7,10/14/2004 0:00,Shipped,UK,Medium
10315,37,4,3380.69,10/29/2004 0:00,Shipped,France,Medium
10327,37,3,3204.57,11/10/2004 0:00,Resolved,Denmark,Medium
10337,36,7,2588.04,11/21/2004 0:00,Shipped,USA,Small
10350,25,16,2854.75,12/2/2004 0:00,Shipped,Spain,Small
10373,37,8,4025.6,1/31/2005 0:00,Shipped,Finland,Medium
10386,30,3,2864.4,3/1/2005 0:00,Resolved,Spain,Small
10397,36,2,3789.72,3/28/2005 0:00,Shipped,France,Medium
10414,27,8,2439.99,5/6/2005 0:00,On Hold,USA,Small
10106,48,10,2949.12,2/17/2003 0:00,Shipped,Italy,Small
10119,26,1,1539.72,4/28/2003 0:00,Shipped,Austria,Small
10131,26,2,2213.38,6/16/2003 0:00,Shipped,USA,Small
10143,34,5,2919.58,8/10/2003 0:00,Shipped,USA,Small
10155,44,3,3778.28,10/6/2003 0:00,Shipped,Finland,Medium
10168,39,17,3233.49,10/28/2003 0:00,Shipped,USA,Medium
10178,45,2,3431.25,11/8/2003 0:00,Shipped,France,Medium
10198,40,2,2546.8,11/27/2003 0:00,Shipped,Philippines,Small
10210,42,15,2953.86,1/12/2004 0:00,Shipped,Japan,Small
10222,43,2,3183.29,2/19/2004 0:00,Shipped,USA,Medium
10235,34,11,2466.7,4/2/2004 0:00,Shipped,Canada,Small
10250,38,12,2363.22,5/11/2004 0:00,Shipped,USA,Small
10262,35,7,2487.45,6/24/2004 0:00,Cancelled,Spain,Small
10275,31,17,2249.05,7/23/2004 0:00,Shipped,France,Small
10284,32,9,2061.12,8/21/2004 0:00,Shipped,Norway,Small
10296,47,5,4071.14,9/15/2004 0:00,Shipped,Germany,Medium
10308,39,15,2656.29,10/15/2004 0:00,Shipped,USA,Small
10316,44,7,2736.36,11/1/2004 0:00,Shipped,UK,Small
10328,39,12,3348.93,11/12/2004 0:00,Shipped,Italy,Medium
10339,50,8,2893,11/23/2004 0:00,Shipped,Japan,Small
10352,22,1,1661.22,12/3/2004 0:00,Shipped,USA,Small
10361,35,11,4277.35,12/17/2004 0:00,Shipped,Australia,Medium
10373,45,17,2502.9,1/31/2005 0:00,Shipped,Finland,Small
10386,44,15,3801.6,3/1/2005 0:00,Resolved,Spain,Medium
10398,36,12,3144.96,3/30/2005 0:00,Shipped,France,Medium
10401,28,11,2031.4,4/3/2005 0:00,On Hold,USA,Small
10416,43,12,2674.17,5/10/2005 0:00,Shipped,Italy,Small
10106,48,15,2526.72,2/17/2003 0:00,Shipped,Italy,Small
10119,28,6,1348.76,4/28/2003 0:00,Shipped,Austria,Small
10131,21,7,875.91,6/16/2003 0:00,Shipped,USA,Small
10143,37,10,1874.05,8/10/2003 0:00,Shipped,USA,Small
10155,34,8,1671.44,10/6/2003 0:00,Shipped,Finland,Small
10167,40,4,1668.4,10/23/2003 0:00,Cancelled,Sweden,Small
10178,45,7,2301.75,11/8/2003 0:00,Shipped,France,Small
10186,28,4,1459.92,11/14/2003 0:00,Shipped,UK,Small
10197,29,1,1209.59,11/26/2003 0:00,Shipped,Spain,Small
10209,48,3,2145.12,1/9/2004 0:00,Shipped,USA,Small
10222,31,7,1416.39,2/19/2004 0:00,Shipped,USA,Small
10249,32,3,1843.52,5/8/2004 0:00,Shipped,USA,Small
10262,21,12,1199.31,6/24/2004 0:00,Cancelled,Spain,Small
10274,32,4,1875.2,7/21/2004 0:00,Shipped,USA,Small
10283,43,1,2477.23,8/20/2004 0:00,Shipped,Canada,Small
10296,21,10,948.99,9/15/2004 0:00,Shipped,Germany,Small
10307,34,4,1823.42,10/14/2004 0:00,Shipped,USA,Small
10316,34,12,1485.8,11/1/2004 0:00,Shipped,UK,Small
10329,44,8,3789.72,11/15/2004 0:00,Shipped,USA,Medium
10339,27,6,2060.37,11/23/2004 0:00,Shipped,Japan,Small
10352,49,4,2579.36,12/3/2004 0:00,Shipped,USA,Small
10361,23,12,2189.6,12/17/2004 0:00,Shipped,Australia,Small
10373,25,9,1624.25,1/31/2005 0:00,Shipped,Finland,Small
10386,50,16,4357.5,3/1/2005 0:00,Resolved,Spain,Medium
10398,34,1,1367.48,3/30/2005 0:00,Shipped,France,Small
